product,metal,width,optical_code,height_40,height_70,height_110,height_200,timestamp_first,timestamp_last
yaourt,False,64,W045007,True,False,False,False,2024-11-14 14:55:03.908961,2024-11-14 14:55:03.947089
dechet,False,56,T041106,True,True,False,False,2024-11-14 14:55:04.013656,2024-11-14 14:55:04.052289
dechet,False,114,B016056,True,False,False,False,2024-11-14 14:55:04.094569,2024-11-14 14:55:04.149563
dechet,False,88,B027055,True,True,True,False,2024-11-14 14:55:04.233010,2024-11-14 14:55:04.278860
carton_grand,False,340,B089012,False,False,False,False,2024-11-14 14:55:04.345247,2024-11-14 14:55:04.433651
dechet,False,147,B062008,True,True,True,False,2024-11-14 14:55:04.428645,2024-11-14 14:55:04.430275
tetrapak,False,78,B048011,True,True,False,False,2024-11-14 14:55:04.498637,2024-11-14 14:55:04.526696
dechet,False,103,B023027,True,True,False,False,2024-11-14 14:55:04.613809,2024-11-14 14:55:04.651815
carton_grand,False,396,B044014,True,True,True,False,2024-11-14 14:55:04.669371,2024-11-14 14:55:04.672142
dechet,False,93,B028044,True,False,False,False,2024-11-14 14:55:04.811646,2024-11-14 14:55:04.859312
bouteille_b,False,62,W010005,True,False,False,False,2024-11-14 14:55:04.912505,2024-11-14 14:55:04.994590
bouteille_t,False,67,T043096,True,True,False,False,2024-11-14 14:55:04.998976,2024-11-14 14:55:05.082505
carton_petit,False,86,B063037,True,True,False,False,2024-11-14 14:55:05.078477,2024-11-14 14:55:05.117504
conserve,True,101,S035005,True,True,False,False,2024-11-14 14:55:05.197315,2024-11-14 14:55:05.236455
carton_grand,False,4,B119021,True,True,True,False,2024-11-14 14:55:05.346218,2024-11-14 14:55:05.482222
carton_petit,False,80,B104016,True,True,True,False,2024-11-14 14:55:05.477442,2024-11-14 14:55:05.516055
bouteille_t,False,69,T027074,True,True,True,False,2024-11-14 14:55:05.532723,2024-11-14 14:55:05.569117
yaourt,False,59,W043010,True,False,False,False,2024-11-14 14:55:05.640674,2024-11-14 14:55:05.677679
journal,False,279,B070069,False,False,False,False,2024-11-14 14:55:05.781159,2024-11-14 14:55:05.928471
bouteille_b,False,219,W011005,True,False,False,False,2024-11-14 14:55:05.894251,2024-11-14 14:55:05.940401
yaourt,False,60,W050006,True,False,False,False,2024-11-14 14:55:06.019723,2024-11-14 14:55:06.045970
journal,False,251,B029070,False,False,False,False,2024-11-14 14:55:06.078628,2024-11-14 14:55:06.208959
carton_grand,False,336,B115012,True,True,True,False,2024-11-14 14:55:06.222774,2024-11-14 14:55:06.225010
dechet,False,217,B087015,False,False,False,False,2024-11-14 14:55:06.339751,2024-11-14 14:55:06.457037
carton_grand,False,299,B021023,False,False,False,False,2024-11-14 14:55:06.366770,2024-11-14 14:55:06.456262
carton_grand,False,4,B076009,True,True,True,True,2024-11-14 14:55:06.462715,2024-11-14 14:55:06.611201
carton_petit,False,91,B035022,True,True,False,False,2024-11-14 14:55:06.507395,2024-11-14 14:55:06.558204
carton_petit,False,113,B101022,True,True,False,False,2024-11-14 14:55:06.633681,2024-11-14 14:55:06.673572
conserve,True,97,S032004,True,True,False,False,2024-11-14 14:55:06.741652,2024-11-14 14:55:06.791074
carton_petit,False,94,B061015,True,True,False,False,2024-11-14 14:55:06.818088,2024-11-14 14:55:06.856210
carton_grand,False,5,B060007,True,True,True,False,2024-11-14 14:55:06.893977,2024-11-14 14:55:07.021686
yaourt,False,40,W051005,True,True,False,False,2024-11-14 14:55:07.022875,2024-11-14 14:55:07.044577
canette,True,68,S046006,True,False,False,False,2024-11-14 14:55:07.179102,2024-11-14 14:55:07.220558
dechet,False,78,W049011,True,False,False,False,2024-11-14 14:55:07.321306,2024-11-14 14:55:07.353659
bouteille_t,False,63,T049042,True,True,True,True,2024-11-14 14:55:07.420806,2024-11-14 14:55:07.458263
carton_petit,False,117,B089012,True,True,False,False,2024-11-14 14:55:07.533205,2024-11-14 14:55:07.578765
dechet,False,164,B041009,True,True,True,False,2024-11-14 14:55:07.588181,2024-11-14 14:55:07.590792
dechet,False,97,B007024,True,True,False,False,2024-11-14 14:55:07.627797,2024-11-14 14:55:07.661970
journal,False,271,B033051,False,False,False,False,2024-11-14 14:55:07.695570,2024-11-14 14:55:07.852522
journal,False,12,B039055,True,True,True,True,2024-11-14 14:55:07.774404,2024-11-14 14:55:07.937260
dechet,False,82,W010019,True,False,False,False,2024-11-14 14:55:07.803045,2024-11-14 14:55:07.830036
bouteille_b,False,79,W014003,True,True,True,False,2024-11-14 14:55:07.943430,2024-11-14 14:55:07.971390
dechet,False,227,B087004,False,False,False,False,2024-11-14 14:55:08.060669,2024-11-14 14:55:08.165694
dechet,False,46,W041006,True,True,False,False,2024-11-14 14:55:08.178815,2024-11-14 14:55:08.202401
carton_petit,False,72,B098015,True,True,False,False,2024-11-14 14:55:08.301853,2024-11-14 14:55:08.329070
carton_grand,False,331,B038010,False,False,False,False,2024-11-14 14:55:08.350587,2024-11-14 14:55:08.449048
canette,True,40,S016004,True,False,False,False,2024-11-14 14:55:08.405911,2024-11-14 14:55:08.450671
journal,False,9,B061066,True,True,True,True,2024-11-14 14:55:08.529282,2024-11-14 14:55:08.648065
dechet,False,123,T032055,True,True,False,False,2024-11-14 14:55:08.611264,2024-11-14 14:55:08.650805
dechet,False,45,W051021,True,False,False,False,2024-11-14 14:55:08.757952,2024-11-14 14:55:08.789136
journal,False,13,B058038,True,True,True,True,2024-11-14 14:55:08.875017,2024-11-14 14:55:08.989220
canette,True,45,S030001,True,True,False,False,2024-11-14 14:55:08.975090,2024-11-14 14:55:09.015450
dechet,False,6,B041012,True,True,True,True,2024-11-14 14:55:09.030968,2024-11-14 14:55:09.130634
journal,False,327,B055054,True,True,True,True,2024-11-14 14:55:09.142323,2024-11-14 14:55:09.146785
dechet,False,90,B011074,True,True,True,False,2024-11-14 14:55:09.201418,2024-11-14 14:55:09.270072
tetrapak,False,50,B111007,True,False,False,False,2024-11-14 14:55:09.360914,2024-11-14 14:55:09.390212
tetrapak,False,82,B050010,True,False,False,False,2024-11-14 14:55:09.432468,2024-11-14 14:55:09.454706
yaourt,False,66,W048009,True,False,False,False,2024-11-14 14:55:09.553552,2024-11-14 14:55:09.574936
carton_grand,False,4,B106010,True,True,True,True,2024-11-14 14:55:09.687041,2024-11-14 14:55:09.793607
yaourt,False,90,W057005,True,False,False,False,2024-11-14 14:55:09.830710,2024-11-14 14:55:09.859722
carton_grand,False,270,B088013,True,True,True,True,2024-11-14 14:55:09.941372,2024-11-14 14:55:09.943738
bouteille_b,False,69,W013003,True,True,False,False,2024-11-14 14:55:10.079194,2024-11-14 14:55:10.134694
bouteille_t,False,178,T037062,True,False,False,False,2024-11-14 14:55:10.154545,2024-11-14 14:55:10.184521
bouteille_t,False,42,T048099,True,True,True,False,2024-11-14 14:55:10.251733,2024-11-14 14:55:10.291177
conserve,True,72,S014004,True,False,False,False,2024-11-14 14:55:10.301222,2024-11-14 14:55:10.328663
bouteille_t,False,44,T049068,True,False,False,False,2024-11-14 14:55:10.400193,2024-11-14 14:55:10.477552
carton_petit,False,93,B092019,True,True,False,False,2024-11-14 14:55:10.516383,2024-11-14 14:55:10.548560
yaourt,False,59,W030011,True,False,False,False,2024-11-14 14:55:10.593771,2024-11-14 14:55:10.608970
yaourt,False,50,W036010,True,False,False,False,2024-11-14 14:55:10.685915,2024-11-14 14:55:10.714472
dechet,False,64,W034016,True,True,False,False,2024-11-14 14:55:10.783730,2024-11-14 14:55:10.813766
journal,False,173,B051065,True,True,True,True,2024-11-14 14:55:10.887499,2024-11-14 14:55:10.891859
conserve,True,114,S036001,True,True,False,False,2024-11-14 14:55:11.010077,2024-11-14 14:55:11.067647
dechet,False,101,T047040,True,True,False,False,2024-11-14 14:55:11.129249,2024-11-14 14:55:11.167156
tetrapak,False,77,B039006,True,True,False,False,2024-11-14 14:55:11.184998,2024-11-14 14:55:11.202580
dechet,False,61,T034099,True,False,False,False,2024-11-14 14:55:11.270161,2024-11-14 14:55:11.313382
bouteille_t,False,141,T066091,True,False,False,False,2024-11-14 14:55:11.402681,2024-11-14 14:55:11.442704
carton_grand,False,5,B038013,True,True,True,False,2024-11-14 14:55:11.451292,2024-11-14 14:55:11.571215
conserve,True,112,S024003,True,True,True,False,2024-11-14 14:55:11.534579,2024-11-14 14:55:11.581006
bouteille_b,False,231,W009006,True,False,False,False,2024-11-14 14:55:11.624833,2024-11-14 14:55:11.664761
carton_petit,False,114,B090017,True,True,False,False,2024-11-14 14:55:11.737636,2024-11-14 14:55:11.775825
yaourt,False,56,W034007,True,True,False,False,2024-11-14 14:55:11.823861,2024-11-14 14:55:11.849000
bouteille_b,False,156,W009005,True,True,False,False,2024-11-14 14:55:11.921936,2024-11-14 14:55:11.957872
journal,False,14,B058051,True,True,True,True,2024-11-14 14:55:12.039302,2024-11-14 14:55:12.184779
carton_grand,False,199,B067018,False,False,False,False,2024-11-14 14:55:12.123610,2024-11-14 14:55:12.179930
dechet,False,77,W019010,True,False,False,False,2024-11-14 14:55:12.180290,2024-11-14 14:55:12.213338
dechet,False,96,T047110,True,False,False,False,2024-11-14 14:55:12.299193,2024-11-14 14:55:12.325974
conserve,True,98,S011004,True,True,False,False,2024-11-14 14:55:12.336203,2024-11-14 14:55:12.383176
bouteille_b,False,38,W008004,True,True,True,False,2024-11-14 14:55:12.417547,2024-11-14 14:55:12.450378
carton_petit,False,106,B074015,True,True,False,False,2024-11-14 14:55:12.510450,2024-11-14 14:55:12.545979
bouteille_t,False,38,T044133,True,True,True,False,2024-11-14 14:55:12.598776,2024-11-14 14:55:12.643360
tetrapak,False,77,B041011,True,True,False,False,2024-11-14 14:55:12.658229,2024-11-14 14:55:12.683251
journal,False,432,B063012,False,False,False,False,2024-11-14 14:55:12.785157,2024-11-14 14:55:12.901133
bouteille_t,False,50,T050081,True,True,True,False,2024-11-14 14:55:12.885514,2024-11-14 14:55:12.913252
conserve,True,124,S029005,True,True,False,False,2024-11-14 14:55:12.983712,2024-11-14 14:55:13.017831
dechet,False,51,W047012,True,False,False,False,2024-11-14 14:55:13.118504,2024-11-14 14:55:13.137559
bouteille_t,False,112,T057117,True,False,False,False,2024-11-14 14:55:13.233047,2024-11-14 14:55:13.254688
carton_grand,False,5,B084004,True,True,True,True,2024-11-14 14:55:13.339123,2024-11-14 14:55:13.498507
journal,False,359,B046046,True,True,True,True,2024-11-14 14:55:13.432939,2024-11-14 14:55:13.437148
bouteille_b,False,75,W011007,True,True,False,False,2024-11-14 14:55:13.547606,2024-11-14 14:55:13.625287
dechet,False,37,T018099,True,False,False,False,2024-11-14 14:55:13.594075,2024-11-14 14:55:13.631603
carton_grand,False,4,B075023,True,True,True,True,2024-11-14 14:55:13.688950,2024-11-14 14:55:13.804579
carton_petit,False,101,B047024,True,True,True,False,2024-11-14 14:55:13.748582,2024-11-14 14:55:13.790915
dechet,False,97,B019013,True,True,False,False,2024-11-14 14:55:13.844888,2024-11-14 14:55:13.892393
carton_petit,False,66,B098018,True,True,False,False,2024-11-14 14:55:13.967585,2024-11-14 14:55:14.005332
dechet,False,49,W038023,True,True,False,False,2024-11-14 14:55:14.076916,2024-11-14 14:55:14.102448
canette,True,95,S035004,True,False,False,False,2024-11-14 14:55:14.196304,2024-11-14 14:55:14.219301
canette,True,69,S040005,True,False,False,False,2024-11-14 14:55:14.332041,2024-11-14 14:55:14.359975
tetrapak,False,67,B099008,True,False,False,False,2024-11-14 14:55:14.473537,2024-11-14 14:55:14.498570
carton_petit,False,114,B085019,True,False,False,False,2024-11-14 14:55:14.580320,2024-11-14 14:55:14.626877
conserve,True,101,S032002,True,True,False,False,2024-11-14 14:55:14.688346,2024-11-14 14:55:14.733476
dechet,False,227,B087008,False,False,False,False,2024-11-14 14:55:14.804476,2024-11-14 14:55:14.905016
yaourt,False,43,W015015,True,False,False,False,2024-11-14 14:55:14.842069,2024-11-14 14:55:14.862140
canette,True,67,S039006,False,False,False,False,2024-11-14 14:55:14.973026,2024-11-14 14:55:15.001811
bouteille_b,False,46,W005007,True,True,True,False,2024-11-14 14:55:15.030981,2024-11-14 14:55:15.067215
conserve,True,75,S027003,True,True,False,False,2024-11-14 14:55:15.123935,2024-11-14 14:55:15.168279
dechet,False,109,B021052,True,True,True,False,2024-11-14 14:55:15.230513,2024-11-14 14:55:15.265242
conserve,True,94,S023006,True,False,False,False,2024-11-14 14:55:15.308503,2024-11-14 14:55:15.346801
dechet,False,7,B078008,True,True,True,False,2024-11-14 14:55:15.412599,2024-11-14 14:55:15.500949
tetrapak,False,48,B081017,True,True,False,False,2024-11-14 14:55:15.529204,2024-11-14 14:55:15.570830
journal,False,332,B036053,True,True,True,True,2024-11-14 14:55:15.602143,2024-11-14 14:55:15.604901
canette,True,65,S046005,True,True,True,False,2024-11-14 14:55:15.757178,2024-11-14 14:55:15.779347
dechet,False,76,T030115,True,False,False,False,2024-11-14 14:55:15.832285,2024-11-14 14:55:15.866628
bouteille_b,False,67,W008006,True,False,False,False,2024-11-14 14:55:15.922023,2024-11-14 14:55:16.003371
journal,False,185,B034032,False,False,False,False,2024-11-14 14:55:15.990745,2024-11-14 14:55:16.153769
dechet,False,77,W023016,True,False,False,False,2024-11-14 14:55:16.057115,2024-11-14 14:55:16.075102
dechet,False,196,B066019,False,False,False,False,2024-11-14 14:55:16.146297,2024-11-14 14:55:16.236878
journal,False,227,B034080,True,True,True,False,2024-11-14 14:55:16.215682,2024-11-14 14:55:16.219226
bouteille_b,False,62,W010005,True,True,True,False,2024-11-14 14:55:16.319009,2024-11-14 14:55:16.352450
carton_petit,False,105,B070021,True,False,False,False,2024-11-14 14:55:16.406541,2024-11-14 14:55:16.453491
carton_grand,False,181,B064011,True,True,True,True,2024-11-14 14:55:16.487267,2024-11-14 14:55:16.489584
carton_grand,False,6,B071020,True,True,True,True,2024-11-14 14:55:16.576933,2024-11-14 14:55:16.620456
carton_grand,False,119,B058010,True,True,True,True,2024-11-14 14:55:16.650030,2024-11-14 14:55:16.651922
dechet,False,209,B082007,False,False,False,False,2024-11-14 14:55:16.760198,2024-11-14 14:55:16.852951
carton_petit,False,102,B094022,True,False,False,False,2024-11-14 14:55:16.878824,2024-11-14 14:55:16.904928
carton_grand,False,3,B064020,True,True,True,True,2024-11-14 14:55:16.959811,2024-11-14 14:55:17.062997
dechet,False,68,T045074,True,True,False,False,2024-11-14 14:55:17.074333,2024-11-14 14:55:17.113820
tetrapak,False,90,B073007,True,False,False,False,2024-11-14 14:55:17.178647,2024-11-14 14:55:17.212341
conserve,True,78,S034006,True,True,True,False,2024-11-14 14:55:17.293222,2024-11-14 14:55:17.336476
journal,False,277,B047060,False,False,False,False,2024-11-14 14:55:17.388691,2024-11-14 14:55:17.503677
dechet,False,81,B017053,True,True,False,False,2024-11-14 14:55:17.474516,2024-11-14 14:55:17.517496
yaourt,False,54,W039005,True,True,False,False,2024-11-14 14:55:17.573681,2024-11-14 14:55:17.591470
dechet,False,52,W037011,True,False,False,False,2024-11-14 14:55:17.679947,2024-11-14 14:55:17.712585
tetrapak,False,64,B075010,True,False,False,False,2024-11-14 14:55:17.787288,2024-11-14 14:55:17.811620
carton_grand,False,6,B084016,True,True,True,False,2024-11-14 14:55:17.892477,2024-11-14 14:55:18.008445
dechet,False,54,W026009,True,True,False,False,2024-11-14 14:55:17.967052,2024-11-14 14:55:17.997163
bouteille_t,False,78,T033072,True,False,False,False,2024-11-14 14:55:18.034082,2024-11-14 14:55:18.106336
bouteille_t,False,57,T031065,True,False,False,False,2024-11-14 14:55:18.097298,2024-11-14 14:55:18.191165
bouteille_b,False,186,W009005,True,False,False,False,2024-11-14 14:55:18.194805,2024-11-14 14:55:18.239883
bouteille_b,False,212,W011008,True,True,False,False,2024-11-14 14:55:18.312688,2024-11-14 14:55:18.339837
journal,False,433,B046006,False,False,False,False,2024-11-14 14:55:18.405520,2024-11-14 14:55:18.558584
bouteille_t,False,215,T045090,True,True,False,False,2024-11-14 14:55:18.495540,2024-11-14 14:55:18.523696
bouteille_t,False,54,T023061,True,True,True,False,2024-11-14 14:55:18.543404,2024-11-14 14:55:18.572547
bouteille_t,False,71,T060060,True,True,True,True,2024-11-14 14:55:18.663975,2024-11-14 14:55:18.690536
dechet,False,84,B028063,True,True,False,False,2024-11-14 14:55:18.805176,2024-11-14 14:55:18.846913
carton_grand,False,263,B041012,True,True,True,True,2024-11-14 14:55:18.857642,2024-11-14 14:55:18.860073
dechet,False,88,B026043,True,True,False,False,2024-11-14 14:55:18.990038,2024-11-14 14:55:19.025734
carton_petit,False,83,B082020,True,True,False,False,2024-11-14 14:55:19.093655,2024-11-14 14:55:19.125715
dechet,False,88,T042118,True,True,False,False,2024-11-14 14:55:19.199132,2024-11-14 14:55:19.239432
bouteille_b,False,185,W009004,True,True,False,False,2024-11-14 14:55:19.296858,2024-11-14 14:55:19.327719
tetrapak,False,74,B041010,False,False,False,False,2024-11-14 14:55:19.356174,2024-11-14 14:55:19.386485
dechet,False,109,B021069,True,True,False,False,2024-11-14 14:55:19.461877,2024-11-14 14:55:19.494630
journal,False,11,B064061,True,True,True,True,2024-11-14 14:55:19.589956,2024-11-14 14:55:19.742688
dechet,False,46,W034017,False,False,False,False,2024-11-14 14:55:19.689029,2024-11-14 14:55:19.720790
journal,False,9,B051021,True,True,True,True,2024-11-14 14:55:19.791693,2024-11-14 14:55:19.940281
dechet,False,85,B012057,True,True,False,False,2024-11-14 14:55:19.851954,2024-11-14 14:55:19.890613
journal,False,315,B060035,True,True,True,True,2024-11-14 14:55:19.972045,2024-11-14 14:55:19.976515
tetrapak,False,88,B051010,True,True,False,False,2024-11-14 14:55:20.045935,2024-11-14 14:55:20.072946
conserve,True,70,S029006,True,True,False,False,2024-11-14 14:55:20.143336,2024-11-14 14:55:20.198456
dechet,False,97,B016028,True,True,True,False,2024-11-14 14:55:20.227241,2024-11-14 14:55:20.272993
conserve,True,118,S014005,True,True,False,False,2024-11-14 14:55:20.276319,2024-11-14 14:55:20.321098
dechet,False,231,B022015,True,True,True,False,2024-11-14 14:55:20.306853,2024-11-14 14:55:20.308744
canette,True,92,S016004,True,False,False,False,2024-11-14 14:55:20.362042,2024-11-14 14:55:20.394342
dechet,False,121,B020062,True,True,True,False,2024-11-14 14:55:20.462893,2024-11-14 14:55:20.492740
yaourt,False,59,W032010,True,False,False,False,2024-11-14 14:55:20.544479,2024-11-14 14:55:20.569200
journal,False,13,B051068,True,True,True,True,2024-11-14 14:55:20.647198,2024-11-14 14:55:20.760975
carton_grand,False,361,B082006,False,False,False,False,2024-11-14 14:55:20.750110,2024-11-14 14:55:20.839964
carton_petit,False,100,B103010,True,True,False,False,2024-11-14 14:55:20.879590,2024-11-14 14:55:20.930066
dechet,False,70,T019062,True,False,False,False,2024-11-14 14:55:20.929141,2024-11-14 14:55:20.966476
journal,False,315,B064034,True,True,True,True,2024-11-14 14:55:21.057924,2024-11-14 14:55:21.063611
dechet,False,63,W028006,True,False,False,False,2024-11-14 14:55:21.138461,2024-11-14 14:55:21.171525
tetrapak,False,51,B070006,True,True,False,False,2024-11-14 14:55:21.239264,2024-11-14 14:55:21.264756
carton_grand,False,188,B073017,True,True,True,True,2024-11-14 14:55:21.331522,2024-11-14 14:55:21.333320
carton_petit,False,78,B081014,True,True,False,False,2024-11-14 14:55:21.433521,2024-11-14 14:55:21.466475
dechet,False,63,W018017,True,False,False,False,2024-11-14 14:55:21.487623,2024-11-14 14:55:21.507527
dechet,False,39,T035103,True,True,False,False,2024-11-14 14:55:21.575946,2024-11-14 14:55:21.598309
tetrapak,False,63,B074009,True,True,False,False,2024-11-14 14:55:21.682423,2024-11-14 14:55:21.707658
bouteille_b,False,78,W007005,True,True,True,False,2024-11-14 14:55:21.761330,2024-11-14 14:55:21.792491
tetrapak,False,65,B063008,True,False,False,False,2024-11-14 14:55:21.852613,2024-11-14 14:55:21.874596
tetrapak,False,62,B087004,True,True,False,False,2024-11-14 14:55:21.978020,2024-11-14 14:55:21.995157
canette,True,55,S044005,True,False,False,False,2024-11-14 14:55:22.126714,2024-11-14 14:55:22.167332
yaourt,False,36,W029009,True,True,False,False,2024-11-14 14:55:22.200927,2024-11-14 14:55:22.222752
carton_grand,False,6,B097006,True,True,True,True,2024-11-14 14:55:22.323172,2024-11-14 14:55:22.476849
tetrapak,False,56,B063007,True,False,False,False,2024-11-14 14:55:22.413463,2024-11-14 14:55:22.441938
dechet,False,209,B068022,False,False,False,False,2024-11-14 14:55:22.505134,2024-11-14 14:55:22.554080
conserve,True,99,S026004,True,True,False,False,2024-11-14 14:55:22.593766,2024-11-14 14:55:22.643272
dechet,False,52,W039003,True,False,False,False,2024-11-14 14:55:22.706588,2024-11-14 14:55:22.739803
canette,True,86,S050003,True,True,False,False,2024-11-14 14:55:22.875473,2024-11-14 14:55:22.896125
bouteille_t,False,61,T079095,True,True,False,False,2024-11-14 14:55:23.033804,2024-11-14 14:55:23.128153
carton_grand,False,5,B060016,True,True,True,False,2024-11-14 14:55:23.109474,2024-11-14 14:55:23.255036
bouteille_b,False,64,W010002,True,False,False,False,2024-11-14 14:55:23.217345,2024-11-14 14:55:23.280762
dechet,False,110,B017043,True,False,False,False,2024-11-14 14:55:23.305690,2024-11-14 14:55:23.339659
yaourt,False,67,W034008,True,False,False,False,2024-11-14 14:55:23.392067,2024-11-14 14:55:23.416901
dechet,False,82,T035071,True,True,True,False,2024-11-14 14:55:23.481434,2024-11-14 14:55:23.513686
tetrapak,False,67,B071011,True,False,False,False,2024-11-14 14:55:23.583427,2024-11-14 14:55:23.613966
carton_grand,False,336,B061011,False,False,False,False,2024-11-14 14:55:23.660013,2024-11-14 14:55:23.718381
dechet,False,92,B010050,True,True,False,False,2024-11-14 14:55:23.711114,2024-11-14 14:55:23.750559
carton_grand,False,264,B083010,True,True,True,False,2024-11-14 14:55:23.815416,2024-11-14 14:55:23.817641
dechet,False,64,T033075,True,True,False,False,2024-11-14 14:55:23.899498,2024-11-14 14:55:23.937871
dechet,False,44,W028015,True,True,False,False,2024-11-14 14:55:23.981173,2024-11-14 14:55:24.008345
yaourt,False,51,W036013,True,False,False,False,2024-11-14 14:55:24.071203,2024-11-14 14:55:24.101055
dechet,False,84,T050130,True,False,False,False,2024-11-14 14:55:24.196832,2024-11-14 14:55:24.238815
canette,True,75,S035005,True,False,False,False,2024-11-14 14:55:24.314534,2024-11-14 14:55:24.362009
bouteille_b,False,154,W008006,True,True,False,False,2024-11-14 14:55:24.404122,2024-11-14 14:55:24.426974
yaourt,False,58,W056008,True,False,False,False,2024-11-14 14:55:24.545355,2024-11-14 14:55:24.577036
carton_grand,False,194,B085014,True,True,True,True,2024-11-14 14:55:24.651788,2024-11-14 14:55:24.654120
tetrapak,False,72,B055008,True,False,False,False,2024-11-14 14:55:24.731406,2024-11-14 14:55:24.757630
carton_petit,False,82,B103023,True,True,False,False,2024-11-14 14:55:24.861327,2024-11-14 14:55:24.898492
bouteille_b,False,50,W009006,True,False,False,False,2024-11-14 14:55:24.954797,2024-11-14 14:55:25.023329
dechet,False,56,W027016,True,False,False,False,2024-11-14 14:55:25.033424,2024-11-14 14:55:25.067766
conserve,True,129,S027004,True,True,False,False,2024-11-14 14:55:25.124099,2024-11-14 14:55:25.167068
yaourt,False,41,W064005,True,True,False,False,2024-11-14 14:55:25.285807,2024-11-14 14:55:25.316355
dechet,False,84,B018050,True,True,False,False,2024-11-14 14:55:25.378283,2024-11-14 14:55:25.425103
dechet,False,90,B014055,True,True,False,False,2024-11-14 14:55:25.451906,2024-11-14 14:55:25.508542
yaourt,False,75,W064015,True,False,False,False,2024-11-14 14:55:25.613907,2024-11-14 14:55:25.646659
tetrapak,False,48,B112014,True,False,False,False,2024-11-14 14:55:25.775112,2024-11-14 14:55:25.799882
carton_grand,False,4,B084008,True,True,True,True,2024-11-14 14:55:25.881045,2024-11-14 14:55:25.988057
dechet,False,108,B026060,True,True,False,False,2024-11-14 14:55:26.011151,2024-11-14 14:55:26.060467
dechet,False,44,T053082,True,True,False,False,2024-11-14 14:55:26.146050,2024-11-14 14:55:26.189249
carton_grand,False,287,B059014,True,True,True,False,2024-11-14 14:55:26.220248,2024-11-14 14:55:26.222553
journal,False,212,B084055,True,True,True,True,2024-11-14 14:55:26.388915,2024-11-14 14:55:26.392669
tetrapak,False,38,B069008,True,False,False,False,2024-11-14 14:55:26.488811,2024-11-14 14:55:26.517309
carton_grand,False,234,B061018,False,False,False,False,2024-11-14 14:55:26.565064,2024-11-14 14:55:26.635837
dechet,False,49,W034020,True,False,False,False,2024-11-14 14:55:26.664167,2024-11-14 14:55:26.682411
dechet,False,95,B014023,True,True,True,False,2024-11-14 14:55:26.735258,2024-11-14 14:55:26.784611
tetrapak,False,69,B073011,True,False,False,False,2024-11-14 14:55:26.839757,2024-11-14 14:55:26.862314
yaourt,False,62,W035007,True,False,False,False,2024-11-14 14:55:26.929139,2024-11-14 14:55:26.960244
journal,False,9,B057063,True,True,True,True,2024-11-14 14:55:27.044685,2024-11-14 14:55:27.203646
tetrapak,False,60,B115011,True,False,False,False,2024-11-14 14:55:27.209446,2024-11-14 14:55:27.245860
journal,False,11,B046058,True,True,True,True,2024-11-14 14:55:27.303096,2024-11-14 14:55:27.392934
dechet,False,61,T034064,True,True,False,False,2024-11-14 14:55:27.389070,2024-11-14 14:55:27.430878
bouteille_t,False,53,T048108,True,False,False,False,2024-11-14 14:55:27.486102,2024-11-14 14:55:27.547514
dechet,False,58,W028024,True,True,False,False,2024-11-14 14:55:27.566564,2024-11-14 14:55:27.590906
journal,False,281,B029062,True,True,True,True,2024-11-14 14:55:27.625526,2024-11-14 14:55:27.629748
yaourt,False,48,W031012,True,False,False,False,2024-11-14 14:55:27.704734,2024-11-14 14:55:27.736344
carton_grand,False,266,B023015,True,True,True,True,2024-11-14 14:55:27.733965,2024-11-14 14:55:27.736696
bouteille_t,False,69,T032088,True,True,True,False,2024-11-14 14:55:27.799704,2024-11-14 14:55:27.830986
bouteille_b,False,152,W010005,True,False,False,False,2024-11-14 14:55:27.905841,2024-11-14 14:55:27.932468
canette,True,78,S037005,True,True,False,False,2024-11-14 14:55:28.030513,2024-11-14 14:55:28.061961
canette,True,88,S033005,True,False,False,False,2024-11-14 14:55:28.142749,2024-11-14 14:55:28.173374
yaourt,False,77,W046007,False,False,False,False,2024-11-14 14:55:28.258816,2024-11-14 14:55:28.284898
tetrapak,False,39,B091005,True,False,False,False,2024-11-14 14:55:28.388978,2024-11-14 14:55:28.429940
dechet,False,77,T040073,True,True,False,False,2024-11-14 14:55:28.490492,2024-11-14 14:55:28.524419
conserve,True,107,S029004,True,True,False,False,2024-11-14 14:55:28.587909,2024-11-14 14:55:28.632309
canette,True,81,S029006,True,True,False,False,2024-11-14 14:55:28.687824,2024-11-14 14:55:28.715962
carton_grand,False,242,B058000,False,False,False,False,2024-11-14 14:55:28.761480,2024-11-14 14:55:28.829716
journal,False,240,B043051,False,False,False,False,2024-11-14 14:55:28.848908,2024-11-14 14:55:28.973845
dechet,False,35,W042009,True,False,False,False,2024-11-14 14:55:28.969944,2024-11-14 14:55:28.997047
tetrapak,False,97,B055007,True,True,False,False,2024-11-14 14:55:29.048613,2024-11-14 14:55:29.077448
carton_petit,False,65,B141021,True,True,False,False,2024-11-14 14:55:29.225932,2024-11-14 14:55:29.273671
carton_grand,False,3,B066015,True,True,True,True,2024-11-14 14:55:29.309039,2024-11-14 14:55:29.447509
bouteille_t,False,60,T043101,True,False,False,False,2024-11-14 14:55:29.396923,2024-11-14 14:55:29.490574
bouteille_t,False,71,T044111,True,False,False,False,2024-11-14 14:55:29.485148,2024-11-14 14:55:29.581116
canette,True,104,S034003,True,True,False,False,2024-11-14 14:55:29.600181,2024-11-14 14:55:29.627067
